sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
1429,"Network snapshot 1428: Edge weight analysis (mean=-0.142, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14167189598083496,0.0,0
1430,"Network snapshot 1429: Edge weight analysis (mean=-0.125, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.32, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12472962588071823,0.0,0
1431,"Network snapshot 1430: Edge weight analysis (mean=-0.125, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12479914724826813,0.0,0
1432,"Network snapshot 1431: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11390671133995056,0.0,0
1433,"Network snapshot 1432: Edge weight analysis (mean=-0.110, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11015386879444122,0.0,0
1434,"Network snapshot 1433: Edge weight analysis (mean=-0.015, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.49). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.01513658370822668,0.0,0
1435,"Network snapshot 1434: Edge weight analysis (mean=-0.113, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11273328959941864,0.0,0
1436,"Network snapshot 1435: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11606498062610626,0.0,0
1437,"Network snapshot 1436: Edge weight analysis (mean=-0.227, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.39). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.2274286448955536,0.0,0
1438,"Network snapshot 1437: Edge weight analysis (mean=-0.144, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14393250644207,0.0,0
1439,"Network snapshot 1438: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11591486632823944,0.0,0
1440,"Network snapshot 1439: Edge weight analysis (mean=-0.128, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12780459225177765,0.0,0
1441,"Network snapshot 1440: Edge weight analysis (mean=-0.111, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11139551550149918,0.0,0
1442,"Network snapshot 1441: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11369168013334274,0.0,0
1443,"Network snapshot 1442: Edge weight analysis (mean=-0.112, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11154016107320786,0.0,0
1444,"Network snapshot 1443: Edge weight analysis (mean=-0.110, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11033011227846146,0.0,0
